sg_uf;nm_municipio;nm_candidato;ds_cargo;nr_candidato;sg_partido;nr_turno;ds_sit_totalizacao;qt_votos_validos;qt_votos_nominais;dt_carga
AM;ALVARÃES;ABDALA HABIB FRAXE JUNIOR;Deputado Estadual;70000;AVANTE;1;Eleito;8330;2806;2022-11-14 18:47:07
AM;ALVARÃES;ADAIL JOSÉ FIGUEIREDO PINHEIRO;Deputado Federal;1000;REPUBLICANOS;1;Eleito;8491;825;2022-11-14 18:47:07
AM;ALVARÃES;ADEJALMA CAMELO DA SILVA;Deputado Estadual;23190;CIDADANIA;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;ADEMIR PRINCIPE DE ROJAS;Deputado Estadual;40789;PSB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ADEMIR ROCHA DOS SANTOS;Deputado Federal;2011;PSC;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ADERSON DIB LEITE BARBOSA;Deputado Estadual;10010;REPUBLICANOS;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ADJUTO RODRIGUES AFONSO;Deputado Estadual;44111;UNIÃO;1;Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ADRIANA CASTRO MOURA;Deputado Estadual;14607;PTB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ADRIANA MOURA DE MENDONÇA;Deputado Federal;9099;PROS;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ADRIANA PINTO ALVES;Deputado Estadual;45111;PSDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ADRIANA RIBEIRO DA ENCARNAÇÃO;Deputado Estadual;20006;PSC;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ADRIELE FARIAS;Deputado Estadual;12569;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AGNELO BATISTA DE LIMA JUNIOR;Deputado Estadual;33190;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AGOSTINHO DO NASCIMENTO CASTRO;Deputado Estadual;43003;PV;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALAN KARDECK PEREIRA AMAZONAS;Deputado Federal;1200;PDT;1;Não Eleito;8491;2;2022-11-14 18:47:07
AM;ALVARÃES;ALBERTO BARROS CAVALCANTE NETO;Deputado Federal;2210;PL;1;Eleito;8491;88;2022-11-14 18:47:07
AM;ALVARÃES;ALCIDES CORDOVIL DE ASSIS;Deputado Federal;1414;PTB;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ALCIMAR MACIEL PEREIRA;Deputado Estadual;22333;PL;1;Eleito;8330;15;2022-11-14 18:47:07
AM;ALVARÃES;ALDAMIR DA COSTA SOUZA;Deputado Federal;4013;PSB;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ALDECIRA CARNEIRO DA SILVA;Deputado Estadual;22190;PL;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALECY JEAN BRAGA DE ALMEIDA;Deputado Estadual;12333;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALESSANDRA CAMPELO DA SILVA;Deputado Estadual;20123;PSC;1;Eleito;8330;6;2022-11-14 18:47:07
AM;ALVARÃES;ALESSANDRA CASTRO MOURA;Deputado Estadual;14022;PTB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALEX FERREIRA ALMEIDA;Deputado Estadual;27444;DC;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALEX WILLER RIBEIRO GUEDES;Deputado Estadual;15200;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALEXANDER CHEREM DE MELLO;Deputado Federal;3355;PMN;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ALEXANDRE DA SILVA SALAZAR;Deputado Estadual;33222;PMN;1;Não Eleito;8330;9;2022-11-14 18:47:07
AM;ALVARÃES;ALEXANDRO MORENO DOS SANTOS;Deputado Estadual;33234;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALEXIS DEMOSTENES UCHOA;Deputado Estadual;45777;PSDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALFREDO ALEXANDRE DE MENEZES JUNIOR;Senador;222;PL;1;Não Eleito;8123;1193;2022-11-14 18:47:07
AM;ALVARÃES;ALFREDO BORGES MOURA ALVES;Deputado Estadual;22352;PL;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALFREDO JACAUNA PINHEIRO FILHO;Deputado Federal;2277;PL;1;Suplente;8491;3;2022-11-14 18:47:07
AM;ALVARÃES;ALFREDO PEREIRA DO NASCIMENTO;Deputado Federal;2222;PL;1;Suplente;8491;404;2022-11-14 18:47:07
AM;ALVARÃES;ALI ASSI;Deputado Estadual;40001;PSB;1;Não Eleito;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;ALISSANDRA CARVALHO DA SILVA;Deputado Estadual;44099;UNIÃO;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALLAN SANTOS DE SOUZA;Deputado Estadual;15020;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALMIR LUCIO DE ANDRADE FILHO;Deputado Estadual;50555;PSOL;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ALSIMARA ABTIBOL DE SOUZA;Deputado Estadual;14246;PTB;1;Não Eleito;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;ALUIZIO BARBOSA DE SOUZA;Deputado Federal;2041;PSC;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ALVARO JOAO CAMPELO DA MATA;Deputado Estadual;43123;PV;1;Suplente;8330;31;2022-11-14 18:47:07
AM;ALVARÃES;AMADEU DA SILVA SOARES JÚNIOR;Deputado Estadual;35111;PMB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AMANDA ALVES;Deputado Estadual;15013;MDB;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;AMANDA MARTINS PINHEIRO;Deputado Estadual;22345;PL;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AMARAL CARDOZO DA SILVA NETO;Deputado Estadual;15444;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AMARILDO LUCENA DE SOUZA;Deputado Estadual;45192;PSDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AMAURI GOMES DOS SANTOS;Deputado Estadual;15015;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AMAZONINO ARMANDO MENDES;Governador;23;CIDADANIA;1;Não Eleito;8087;1753;2022-11-14 18:47:07
AM;ALVARÃES;AMOM MANDEL LINS FILHO;Deputado Federal;2323;CIDADANIA;1;Eleito;8491;59;2022-11-14 18:47:07
AM;ALVARÃES;ANA ANDREA DOS ANJOS SANTOS;Deputado Estadual;10895;REPUBLICANOS;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANA CLAUDIA MARTINS TOMAS;Deputado Estadual;12653;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANA CRISTINA PEREIRA RODRIGUES;Deputado Estadual;65777;PC do B;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDERSON FREITAS DA FONSECA;Deputado Estadual;40040;PSB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDRE MARSILIO CARVALHO E PINHO;Deputado Estadual;15319;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDREIA MARA ANDRADE PESSOA;Deputado Federal;5512;PSD;1;Suplente;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDRESSA MACEDO DOS SANTOS;Deputado Estadual;12555;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDREUMIRA NASCIMENTO DA COSTA;Deputado Estadual;12678;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDREY BARBOSA COSTA;Deputado Estadual;51193;PATRIOTA;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDRÉ LUIZ SIQUEIRA DE SOUZA CRUZ;Deputado Estadual;70333;AVANTE;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANDRÉ MELO DA COSTA;Deputado Estadual;90010;PROS;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANGELO AUGUSTO CAVALCANTE REIS;Deputado Estadual;33123;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANILSON DUARTE DA ROCHA;Deputado Estadual;22022;PL;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTONIA ALMEIDA DE SOUZA;Deputado Estadual;15147;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTONIO ALEXANDRE DE CARVALHO GALVÃO;Deputado Estadual;12113;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTONIO CESAR DANTAS AMARAL;Deputado Estadual;77233;SOLIDARIEDADE;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTONIO JOSUE GOMES DE QUEIROZ;Deputado Estadual;14122;PTB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTONIO MARCOS DE OLIVEIRA APURINÃ;Deputado Estadual;20013;PSC;1;Suplente;8330;125;2022-11-14 18:47:07
AM;ALVARÃES;ANTONIO SIDNEY SILVA DA COSTA;Deputado Federal;1415;PTB;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTÔNIA SOCORRO DANTAS DA SILVA;Deputado Federal;1519;MDB;1;Não Eleito;8491;5;2022-11-14 18:47:07
AM;ALVARÃES;ANTÔNIO CARLOS SANTOS SILVA;Deputado Federal;9022;PROS;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTÔNIO DE ALMEIDA PEIXOTO FILHO;Deputado Estadual;90111;PROS;1;Não Eleito;8330;25;2022-11-14 18:47:07
AM;ALVARÃES;ANTÔNIO ERIVELTON FERNANDES DA SILVA;Deputado Federal;3655;AGIR;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTÔNIO GERALDO TEIXEIRA ESTEVAM JÚNIOR;Deputado Estadual;35604;PMB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ANTÔNIO PEIXOTO DE OLIVEIRA;Deputado Estadual;13111;PT;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;ANÁ CAMPOS GUIMARÃES;Deputado Federal;4488;UNIÃO;1;Suplente;8491;2;2022-11-14 18:47:07
AM;ALVARÃES;APPIO DA SILVA TOLENTINO;Deputado Federal;7700;SOLIDARIEDADE;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ARAILDO MENDES DO NASCIMENTO;Deputado Estadual;15555;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ARAUJO DE SA LIMA;Deputado Estadual;77078;SOLIDARIEDADE;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ARISTIDES QUEIROZ DE OLIVEIRA NETO;Deputado Estadual;15500;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ARTHUR VIRGILIO DO CARMO RIBEIRO NETO;Senador;451;PSDB;1;Não Eleito;8123;1109;2022-11-14 18:47:07
AM;ALVARÃES;ATILA SIDNEY LINS DE ALBUQUERQUE;Deputado Federal;5525;PSD;1;Eleito;8491;141;2022-11-14 18:47:07
AM;ALVARÃES;AUGUSTO CESAR PAULA DE ANDRADE;Deputado Federal;1011;REPUBLICANOS;1;Suplente;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;AURELINDO CAMARA BRAGA;Deputado Estadual;12123;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AURICELIA PINHO DE MENEZES;Deputado Estadual;15173;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;AYRTON FERREIRA DO NORTE;Deputado Estadual;44444;UNIÃO;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;BARBARA KELLY DA SILVA BELOTA;Deputado Estadual;22456;PL;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;BIBIANO SIMÕES GARCIA FILHO;Deputado Estadual;12307;PDT;1;Não Eleito;8330;7;2022-11-14 18:47:07
AM;ALVARÃES;BRENA DIANNÁ MODESTO BARBOSA;Deputado Estadual;44000;UNIÃO;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;BRENNO BRIGLIA PINHEIRO;Deputado Estadual;77077;SOLIDARIEDADE;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;BRENO GUIMARÃES DE SOUZA;Deputado Estadual;33654;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;BRUNO FARIAS DA LUZ;Deputado Federal;1801;REDE;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CAILA TAVARES CARIM PARENTE;Deputado Estadual;35300;PMB;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;CAIO ANDRÉ PINHEIRO DE OLIVEIRA;Deputado Estadual;20555;PSC;1;Suplente;8330;4;2022-11-14 18:47:07
AM;ALVARÃES;CARINA HARUMI DE OLIVEIRA SATO;Deputado Estadual;33100;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CARLOS CRISTIANO FELIX;Deputado Federal;5100;PATRIOTA;1;Não Eleito;8491;4;2022-11-14 18:47:07
AM;ALVARÃES;CARLOS EDUARDO BESSA DE SA;Deputado Estadual;43433;PV;1;Eleito;8330;2091;2022-11-14 18:47:07
AM;ALVARÃES;CARLOS EDUARDO DE SOUZA BRAGA;Governador;15;MDB;1;Segundo turno;8087;773;2022-11-14 18:47:07
AM;ALVARÃES;CARLOS TADEU CELESTINO DA SILVA;Deputado Estadual;35555;PMB;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;CAROLINE DA SILVA BRAZ;Governador;12;PDT;1;Não Eleito;8087;44;2022-11-14 18:47:07
AM;ALVARÃES;CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS;Deputado Federal;2020;PSC;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CELSO ANTONIO DA SILVEIRA;Deputado Estadual;22771;PL;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;CELSO CORSINO DA SILVA;Deputado Federal;2777;DC;1;Não Eleito;8491;1;2022-11-14 18:47:07
AM;ALVARÃES;CELSO IVAN CARDOSO DA ROCHA;Deputado Estadual;43333;PV;1;Suplente;8330;5;2022-11-14 18:47:07
AM;ALVARÃES;CHARLES DO NASCIMENTO ARAÚJO;Deputado Estadual;45190;PSDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CHRISTIANI MARIA MENDES BARROS;Deputado Federal;1223;PDT;1;Não Eleito;8491;1;2022-11-14 18:47:07
AM;ALVARÃES;CHRISTOPHER SOUZA DA ROCHA;Deputado Estadual;65656;PC do B;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CICERO JOSE DE LIMA ALENCAR;Deputado Federal;2727;DC;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CID MARCOS BASTOS REIS MAIA;Deputado Estadual;15789;MDB;1;Suplente;8330;3;2022-11-14 18:47:07
AM;ALVARÃES;CID MENDES COUTINHO;Deputado Estadual;10101;REPUBLICANOS;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CIMARA ALENCAR CAVALCANTE;Deputado Federal;2700;DC;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CIRLEY MENDONÇA BOTÊLHO;Deputado Federal;2073;PSC;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CIRO FERREIRA GOMES;Presidente;12;PDT;1;Não Eleito;8494;63;2022-11-14 18:47:07
AM;ALVARÃES;CLAUDIO RODRIGUES LIMA SOUSA;Deputado Estadual;51999;PATRIOTA;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CLEIA FATIMA ASSUNÇÃO REBELO;Deputado Federal;7788;SOLIDARIEDADE;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CLEONILDA BRITO COELHO DE ASSIS;Deputado Estadual;40091;PSB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CLODOMIRO DA SILVA GADELHA;Deputado Estadual;45333;PSDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CLOVES QUEIROZ DE MEDEIROS;Deputado Estadual;15632;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CRISTIANE AMARAL SALES TELLES;Deputado Estadual;13131;PT;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CRISTIANE SOUZA DOS ANJOS;Deputado Federal;5577;PSD;1;Suplente;8491;10;2022-11-14 18:47:07
AM;ALVARÃES;CRISTIANO DA SILVA DANGELO;Deputado Estadual;15222;MDB;1;Eleito;8330;25;2022-11-14 18:47:07
AM;ALVARÃES;CRISTINA LÚCIA FERREIRA PAIVA;Deputado Federal;7007;AVANTE;1;Não Eleito;8491;1;2022-11-14 18:47:07
AM;ALVARÃES;CRISTÓVAM LUIZ MARTINS CARLOS;Deputado Estadual;45678;PSDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CÉSAR AUGUSTO OLIVEIRA DA FONSECA;Deputado Federal;1577;MDB;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;CÍCERO CUSTÓDIO DA SILVA;Deputado Federal;1318;PT;1;Não Eleito;8491;3;2022-11-14 18:47:07
AM;ALVARÃES;CÍCERO PEREIRA DA SILVA;Deputado Estadual;90222;PROS;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;CÍCERO TÚLIO COUTINHO SILVA;Deputado Estadual;51007;PATRIOTA;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DAGMO VARELA DA CUNHA;Deputado Estadual;35888;PMB;1;Suplente;8330;3;2022-11-14 18:47:07
AM;ALVARÃES;DAIANE DA SILVA DE SENA;Deputado Estadual;33300;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DAILSON RODRIGUES GOLVIN;Deputado Estadual;27789;DC;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DAN CÂMARA;Deputado Estadual;20022;PSC;1;Eleito;8330;330;2022-11-14 18:47:07
AM;ALVARÃES;DANIEL AMARAL DE VASCONCELOS;Deputado Estadual;20000;PSC;1;Suplente;8330;4;2022-11-14 18:47:07
AM;ALVARÃES;DANIEL CHRISTIAN CORIONE;Deputado Estadual;43043;PV;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DANIEL DJUDÁ PEREIRA DE ALMEIDA;Deputado Estadual;70070;AVANTE;1;Eleito;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;DANIEL LIMA SILVA;Deputado Estadual;35035;PMB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DANIEL PRIES;Deputado Estadual;77888;SOLIDARIEDADE;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DANILO MITRE FILHO;Deputado Estadual;51020;PATRIOTA;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DARLAM MELO DOS SANTOS;Deputado Federal;9077;PROS;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;DAVID VALENTE REIS;Deputado Federal;7070;AVANTE;1;Não Eleito;8491;10;2022-11-14 18:47:07
AM;ALVARÃES;DEBORA SALGUEIRO DE MENEZES;Deputado Estadual;22122;PL;1;Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DEBORAH RENATA PACHECO DOS SANTOS CHAVES;Deputado Estadual;23456;CIDADANIA;1;Suplente;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;DEIVESSON PEREIRA;Deputado Estadual;35040;PMB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DELCINEI DE OLIVEIRA ALVES;Deputado Federal;6562;PC do B;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;DELZUITA CAVALCANTE GUEDES;Deputado Estadual;14234;PTB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DENILSON FELICIANO REMEDIOS;Deputado Estadual;50234;PSOL;1;Não Eleito;8330;13;2022-11-14 18:47:07
AM;ALVARÃES;DENISON DE CARVALHO VILAR;Deputado Estadual;27192;DC;1;Não Eleito;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;DENNYSON RAMOS MOREIRA;Deputado Federal;5122;PATRIOTA;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;DEOLINDA FIRMINO DE ANDRADE;Deputado Estadual;36001;AGIR;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DERMILSON CARVALHO DAS CHAGAS;Deputado Estadual;10456;REPUBLICANOS;1;Suplente;8330;162;2022-11-14 18:47:07
AM;ALVARÃES;DIEGO MACIEL DA MOTA;Deputado Estadual;33033;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DIEGO ROBERTO AFONSO;Deputado Federal;4411;UNIÃO;1;Suplente;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;DILSON CASTRO PEREIRA;Deputado Estadual;22888;PL;1;Suplente;8330;5;2022-11-14 18:47:07
AM;ALVARÃES;DILSON MACHADO LIMA;Deputado Estadual;35789;PMB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;DÉBORA CRISTINA PEREIRA MAFRA;Deputado Federal;5580;PSD;1;Suplente;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ECKSTEIN SANTOS RODRIGUES;Deputado Estadual;51799;PATRIOTA;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EDER PERES FRANCO;Deputado Estadual;10555;REPUBLICANOS;1;Suplente;8330;4;2022-11-14 18:47:07
AM;ALVARÃES;EDILSON GURGEL NORONHA;Deputado Estadual;33671;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EDIVALDO DA SILVA;Deputado Estadual;12345;PDT;1;Não Eleito;8330;2;2022-11-14 18:47:07
AM;ALVARÃES;EDIVAN VIEIRA DE OLIVEIRA;Deputado Estadual;33444;PMN;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EDJANE RODRIGUES DA SILVA;Deputado Federal;1333;PT;1;Não Eleito;8491;58;2022-11-14 18:47:07
AM;ALVARÃES;EDJENANE MORAES GOMES;Deputado Estadual;77655;SOLIDARIEDADE;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EDMILSON AGUIAR DE SOUZA;Deputado Federal;1478;PTB;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;EDNAILSON LEITE ROZENHA;Deputado Estadual;35007;PMB;1;Eleito;8330;29;2022-11-14 18:47:07
AM;ALVARÃES;EDSON BASTOS BESSA;Deputado Estadual;40070;PSB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EDSON CARLOS DE DEUS CASTILHO;Deputado Federal;1012;REPUBLICANOS;1;Não Eleito;8491;4;2022-11-14 18:47:07
AM;ALVARÃES;EDSON DO NASCIMENTO PEREIRA;Deputado Federal;3600;AGIR;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;EDUARDO PEREIRA DE BRITO;Deputado Estadual;90180;PROS;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EFRAIM BARBOSA DE SOUZA;Deputado Estadual;51190;PATRIOTA;1;Suplente;8330;65;2022-11-14 18:47:07
AM;ALVARÃES;ELAINA LARISSE FRUTUOSO CESTARI DE LIMA;Deputado Estadual;44100;UNIÃO;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELEOMEA MARIA BARROSO VIEIRA;Deputado Federal;4545;PSDB;1;Suplente;8491;2;2022-11-14 18:47:07
AM;ALVARÃES;ELI COSTA DE SOUZA;Deputado Federal;1512;MDB;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ELIANA PEREIRA DAS NEVES;Deputado Estadual;51365;PATRIOTA;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELIANDRO DE ARAÚJO LIMA;Deputado Estadual;15333;MDB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELIANDRO JORGE NOGUEIRA DE ARAUJO;Deputado Estadual;51555;PATRIOTA;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELIENE DA COSTA SILVA;Deputado Estadual;10789;REPUBLICANOS;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELINALDO ESTEVAM DE LIMA;Deputado Estadual;27024;DC;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELIOMARA MICHILES GOMES;Deputado Estadual;33111;PMN;1;Não Eleito;8330;1;2022-11-14 18:47:07
AM;ALVARÃES;ELISANGELA DE OLIVEIRA BRUNNO;Deputado Federal;1881;REDE;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ELISON NUNES DE SOUZA;Deputado Federal;9023;PROS;1;Não Eleito;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;ELISSANDRO AMORIM BESSA;Senador;777;SOLIDARIEDADE;1;Não Eleito;8123;2;2022-11-14 18:47:07
AM;ALVARÃES;ELIZALDO LIMA DE MORAIS;Deputado Estadual;12012;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELKE KARULINNE SOARES DUTRA;Deputado Estadual;12121;PDT;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELOIZA HELENA MOTA DE ARAUJO DE SOUZA;Deputado Estadual;27166;DC;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELTON NONATO DA SILVA OLIVEIRA;Deputado Estadual;35444;PMB;1;Suplente;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ELZENIR DE MELO DE FREITAS;Deputado Estadual;77111;SOLIDARIEDADE;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;EMIDIO NIRO KOHASHI;Deputado Federal;4500;PSDB;1;Suplente;8491;0;2022-11-14 18:47:07
AM;ALVARÃES;EMÍLIA FERRAZ DE CARVALHO;Deputado Federal;4401;UNIÃO;1;Suplente;8491;1;2022-11-14 18:47:07
AM;ALVARÃES;ENILSON TAVEIRA DA SILVA;Deputado Estadual;14232;PTB;1;Não Eleito;8330;0;2022-11-14 18:47:07
AM;ALVARÃES;ERICK RIBEIRO VIGA;Deputado Estadual;44402;UNIÃO;1;Suplente;8330;0;2022-11-14 18:47:07
