sg_uf;nm_municipio;nm_candidato;ds_cargo;nr_candidato;sg_partido;nr_turno;ds_sit_totalizacao;qt_votos_validos;qt_votos_nominais;dt_carga
AC;ACRELÂNDIA;ADALBERTO SOUZA DE ALMEIDA;Deputado Estadual;36946;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADALICIO ALVES FIGUEIREDO JUNIOR;Deputado Estadual;40456;PSB;1;Suplente;7037;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADEKSON DE PINHO LIMA;Deputado Estadual;19222;PODE;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADENILSON DUTRA DE SOUZA;Deputado Estadual;23789;CIDADANIA;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADERLANDIO MEDEIROS DA SILVA;Deputado Estadual;50222;PSOL;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADERLÂNDIO NASCIMENTO DE FRANÇA;Deputado Estadual;12300;PDT;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADONAY DE OLIVEIRA BRITO;Deputado Estadual;13613;PT;1;Suplente;7037;26;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADRIANA ANDRADE DOS SANTOS;Deputado Estadual;36461;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADRIANA DA SILVA MELO;Deputado Federal;1223;PDT;1;Não Eleito;6955;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;ADRIANA TAVARES DA CRUZ MAIA;Deputado Estadual;15444;MDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;AFONSON FERREIRA ALVES;Deputado Estadual;77252;SOLIDARIEDADE;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;AGLEISON ALEXANDRINO CORREIA;Deputado Estadual;55999;PSD;1;Suplente;7037;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;ALAN RICK MIRANDA;Senador;444;UNIÃO;1;Eleito;6623;3764;2022-11-14 18:47:07
AC;ACRELÂNDIA;ALDA RADINE CASTRO DE ANDRADE NERY;Deputado Federal;1507;MDB;1;Não Eleito;6955;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;ALDENORA FERREIRA DE SALES DA SILVA;Deputado Estadual;44888;UNIÃO;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;ALEXANDRE BENVINDO FERNANDES;Deputado Estadual;10822;REPUBLICANOS;1;Suplente;7037;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;ALEXANDRINA DA SILVA VASQUES;Deputado Estadual;51001;PATRIOTA;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ALMINERES ALVES DA SILVA;Deputado Estadual;12159;PDT;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;AMANDA SOUZA DA COSTA;Deputado Estadual;50444;PSOL;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;AMARALDO PASCOAL UCHOA PINHEIRO;Deputado Federal;1512;MDB;1;Não Eleito;6955;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;AMBROZIO DE MOURA SOUSA;Deputado Estadual;36200;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANA CAROLINA PAIVA DE BRITO;Deputado Estadual;44700;UNIÃO;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANA LEILA GALVÃO MAIA MOREIRA;Deputado Estadual;15678;MDB;1;Suplente;7037;40;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANA PAULA DOS SANTOS SILVA;Deputado Federal;9009;PROS;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANA PAULA HONORATO CARDOSO;Deputado Estadual;77010;SOLIDARIEDADE;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANDERSON LIMA DE ANDRADE BRITO;Deputado Federal;7727;SOLIDARIEDADE;1;Não Eleito;6955;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANDRÉ GUSTAVO MARQUES MIGUEÍS;Deputado Estadual;15777;MDB;1;Suplente;7037;7;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANDRÉ ROBERTO ROGÉRIO VALE DOS SANTOS;Deputado Estadual;19444;PODE;1;Eleito;7037;147;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANGELINO SANTANA DOS SANTOS;Deputado Estadual;43700;PV;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIA REGIANE DA SILVA MACIEL;Deputado Estadual;77070;SOLIDARIEDADE;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIA ROJAS SALES;Deputado Estadual;15122;MDB;1;Eleito;7037;34;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO DALIO DE ALMEIDA;Deputado Estadual;33242;PMN;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO DANTAS DA SILVA;Deputado Federal;3344;PMN;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO GLEIDSON CASTELO BRANCO DE OLIVEIRA;Deputado Estadual;15700;MDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO JOSÉ DA SILVA SANTANA;Deputado Federal;5188;PATRIOTA;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO LEILDO OLIVEIRA DA SILVA;Deputado Estadual;77456;SOLIDARIEDADE;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO LIMA DA FONSECA;Deputado Estadual;45005;PSDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO LIRA DE MORAIS;Deputado Estadual;40234;PSB;1;Suplente;7037;11;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTONIO PEDRO MENDONÇA;Deputado Estadual;44123;UNIÃO;1;Suplente;7037;36;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTÔNIA DE SOUZA NASCIMENTO;Deputado Estadual;12888;PDT;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTÔNIA LUCILEIA CRUZ RAMOS CAMARA;Deputado Federal;1000;REPUBLICANOS;1;Eleito;6955;647;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTÔNIO AURISERGIO SERGIO DE MENEZES OLIVEIRA;Deputado Estadual;12222;PDT;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTÔNIO CARLOS RODRIGUES DE SOUSA;Deputado Estadual;12012;PDT;1;Suplente;7037;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;ANTÔNIO LEONARDO DE ARAUJO SOUZA;Deputado Estadual;19555;PODE;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ARLENILSON BARBOSA CUNHA;Deputado Estadual;22333;PL;1;Eleito;7037;194;2022-11-14 18:47:07
AC;ACRELÂNDIA;ARLETE FERREIRA DO AMARAL;Deputado Estadual;11888;PP;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ARTUR LIBORINIO DOS SANTOS LIMA NETO;Deputado Federal;1900;PODE;1;Não Eleito;6955;39;2022-11-14 18:47:07
AC;ACRELÂNDIA;AUGUSTO HENRIQUE FERREIRA DE SOUZA;Deputado Estadual;40999;PSB;1;Suplente;7037;7;2022-11-14 18:47:07
AC;ACRELÂNDIA;BENEDITO GUIMARÃES DE LIMA;Deputado Estadual;36666;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;BENEILSON DA SILVA DAMASCENO;Deputado Estadual;77200;SOLIDARIEDADE;1;Não Eleito;7037;4;2022-11-14 18:47:07
AC;ACRELÂNDIA;BRIGIDO DE OLIVEIRA BRIGIDO;Deputado Estadual;90444;PROS;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;BRUNA SILVA LIMA;Deputado Estadual;90899;PROS;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;BRUNO FERNANDO DOS SANTOS;Deputado Estadual;19777;PODE;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;BRUNO MORAES CARDOSO;Deputado Federal;1999;PODE;1;Não Eleito;6955;158;2022-11-14 18:47:07
AC;ACRELÂNDIA;CADMIEL JOSE ARAUJO BOMFIM;Deputado Estadual;45190;PSDB;1;Suplente;7037;11;2022-11-14 18:47:07
AC;ACRELÂNDIA;CARLA IVANE DE BRITTO;Deputado Estadual;12777;PDT;1;Suplente;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;CARLITA DE SOUZA PINTO;Deputado Estadual;40003;PSB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;CARLOS ALBERTO SILVA DO NASCIMENTO;Deputado Federal;2000;PSC;1;Não Eleito;6955;7;2022-11-14 18:47:07
AC;ACRELÂNDIA;CARLOS BATISTA DA COSTA;Deputado Estadual;90123;PROS;1;Não Eleito;7037;18;2022-11-14 18:47:07
AC;ACRELÂNDIA;CARLOS GOMES DE SOUSA;Deputado Estadual;13555;PT;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;CARLOS LEANDRO DA COSTA SOUSA;Deputado Federal;2345;CIDADANIA;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;CESÁRIO CAMPELO BRAGA;Deputado Estadual;13013;PT;1;Suplente;7037;86;2022-11-14 18:47:07
AC;ACRELÂNDIA;CICERO FURTADO DA ROCHA;Deputado Estadual;45007;PSDB;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;CIRO FERREIRA GOMES;Presidente;12;PDT;1;Não Eleito;7118;117;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLARA REGINA DUTRA DA SILVA;Deputado Federal;5123;PATRIOTA;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLAUDENOR MAGALHAES SANTANA DE SOUZA;Deputado Estadual;51007;PATRIOTA;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLAUDIO EZEQUIEL PASSAMANI;Deputado Federal;4343;PV;1;Não Eleito;6955;32;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLEIÇA DE SOUZA FRANÇA BARBOSA;Deputado Estadual;55111;PSD;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLEMILTON ALMEIDA DE LIMA;Deputado Estadual;22100;PL;1;Suplente;7037;14;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLEONICE BEZERRA DE MENEZES;Deputado Estadual;55556;PSD;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLERTON GASPAR DE SOUZA;Deputado Federal;5577;PSD;1;Não Eleito;6955;8;2022-11-14 18:47:07
AC;ACRELÂNDIA;CLOVIS NUNES FERREIRA;Deputado Estadual;45000;PSDB;1;Suplente;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;CRISTIANE DA PENHA NASCIMENTO NOGUEIRA;Deputado Estadual;40043;PSB;1;Suplente;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;CYLMARA FERNANDES DA ROCHA GRIPP;Governador;15;MDB;1;Não Eleito;6774;2166;2022-11-14 18:47:07
AC;ACRELÂNDIA;DAIANE FONTINELE COELHO DA SILVA;Deputado Estadual;45011;PSDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;DANIEL DORZILA DE OLIVEIRA;Deputado Estadual;15611;MDB;1;Suplente;7037;4;2022-11-14 18:47:07
AC;ACRELÂNDIA;DANIEL QUEIROZ DE SANT'ANA;Deputado Estadual;13123;PT;1;Suplente;7037;42;2022-11-14 18:47:07
AC;ACRELÂNDIA;DARMECLEY DE SOUZA ALMEIDA;Deputado Estadual;27022;DC;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;DAVID DE SOUZA LIMA;Deputado Estadual;23300;CIDADANIA;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;DAVID SOARES HALL;Governador;36;AGIR;1;Não Eleito;6774;9;2022-11-14 18:47:07
AC;ACRELÂNDIA;DEINIFRANCE DOURADO FRANÇA;Deputado Estadual;11190;PP;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;DEUSIMAR DA CRUZ ALBUQUERQUE;Deputado Estadual;51333;PATRIOTA;1;Não Eleito;7037;13;2022-11-14 18:47:07
AC;ACRELÂNDIA;DIEGO PABLO PAZ GOMES;Deputado Federal;1090;REPUBLICANOS;1;Suplente;6955;22;2022-11-14 18:47:07
AC;ACRELÂNDIA;DIMAS DA SILVA SANDAS;Senador;364;AGIR;1;Não Eleito;6623;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;DRIELLE MENDES PEREIRA;Deputado Estadual;55444;PSD;1;Suplente;7037;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;EBER SILVA MACHADO;Deputado Estadual;10345;REPUBLICANOS;1;Suplente;7037;109;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDEMILDES DA SILVA PAULINO;Deputado Estadual;27456;DC;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDEN ALVES AZEVEDO;Deputado Estadual;22022;PL;1;Suplente;7037;26;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDIGLEY DE SOUZA ROSENDO;Deputado Federal;7788;SOLIDARIEDADE;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDILEUDO ROCHA DA SILVA;Deputado Estadual;77468;SOLIDARIEDADE;1;Não Eleito;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDITH MONTES DO NASCIMENTO DE QUEIROIS;Deputado Federal;1505;MDB;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDNA APARECIDA NANTES DE CASTRO;Deputado Federal;9044;PROS;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDSON BRAGA RODRIGUES;Deputado Federal;1144;PP;1;Suplente;6955;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDUARDO AMBROS RIBEIRO;Deputado Estadual;55888;PSD;1;Eleito;7037;95;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDUARDO DE PAIVA DIAS;Deputado Estadual;15151;MDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDUARDO OVIDIO BORGES DE VELLOSO VIANNA;Deputado Federal;4488;UNIÃO;1;Eleito;6955;324;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDVALDO ALMEIDA DE OLIVEIRA;Deputado Estadual;19123;PODE;1;Suplente;7037;97;2022-11-14 18:47:07
AC;ACRELÂNDIA;EDVALDO SOARES DE MAGALHÃES;Deputado Estadual;65123;PC do B;1;Eleito;7037;50;2022-11-14 18:47:07
AC;ACRELÂNDIA;ELCIO SEVERINO DA SILVA FILHO MANCHINERI;Deputado Estadual;13456;PT;1;Suplente;7037;8;2022-11-14 18:47:07
AC;ACRELÂNDIA;ELIATIAN DA SILVA NOGUEIRA;Deputado Federal;1123;PP;1;Suplente;6955;182;2022-11-14 18:47:07
AC;ACRELÂNDIA;ELISEU SOARES MOREIRA;Deputado Estadual;22444;PL;1;Suplente;7037;4;2022-11-14 18:47:07
AC;ACRELÂNDIA;ELIZABETE DE SOUZA;Deputado Estadual;23233;CIDADANIA;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ELIZABETE VIANA BARBOSA MIRANDA;Deputado Estadual;19000;PODE;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EMERSON OLIVEIRA JARUDE THOMAZ;Deputado Estadual;15000;MDB;1;Eleito;7037;18;2022-11-14 18:47:07
AC;ACRELÂNDIA;EMILIO VIRGILIO LIMA DE OLIVEIRA;Deputado Federal;4411;UNIÃO;1;Suplente;6955;11;2022-11-14 18:47:07
AC;ACRELÂNDIA;EMILSON CHAVES DA SILVA;Deputado Federal;3654;AGIR;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EMIR JOSE NOGUEIRA MENDONÇA;Deputado Federal;1227;PDT;1;Não Eleito;6955;7;2022-11-14 18:47:07
AC;ACRELÂNDIA;EROS ASFURI BARROSO;Deputado Estadual;44144;UNIÃO;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ESPERIDIÃO MENEZES JUNIOR;Deputado Estadual;15111;MDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ESPERIDIÃO TEIXEIRA DE SOUZA FILHO;Deputado Estadual;55789;PSD;1;Suplente;7037;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;EUDEMIR GOMES BEZERRA;Deputado Federal;1044;REPUBLICANOS;1;Suplente;6955;34;2022-11-14 18:47:07
AC;ACRELÂNDIA;EUDMAR NUNES BASTOS MICHALCZUK;Deputado Estadual;65650;PC do B;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EVA GALVÃO DIAS;Deputado Estadual;45045;PSDB;1;Suplente;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;EVANDRO BRANDÃO DE LIMA;Deputado Estadual;36008;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;EVANIELY DANTAS DA SILVA;Deputado Estadual;22002;PL;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FABIO DE ARAUJO FREITAS;Deputado Estadual;12612;PDT;1;Suplente;7037;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;FABIO GONÇALVES DE RUEDA;Deputado Federal;4444;UNIÃO;1;Suplente;6955;82;2022-11-14 18:47:07
AC;ACRELÂNDIA;FABIO MENDONÇA BEZERRA;Deputado Estadual;36116;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FABIOLA HELENA OLIVEIRA DE SOUZA;Deputado Estadual;22700;PL;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FAGNER CALEGARIO DO NASCIMENTO;Deputado Estadual;19999;PODE;1;Eleito;7037;305;2022-11-14 18:47:07
AC;ACRELÂNDIA;FLAVIANO FLAVIO BAPTISTA DE MELO;Deputado Federal;1555;MDB;1;Não Eleito;6955;219;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCIMAR FERNANDES DE ALBUQUERQUE;Deputado Federal;1313;PT;1;Não Eleito;6955;26;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCINEUDO SOUZA DA COSTA;Deputado Estadual;44004;UNIÃO;1;Suplente;7037;9;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCIRLEY BARROSO DOS SANTOS;Deputado Estadual;22888;PL;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCA CLAUDIA DO VALE PINHO;Deputado Estadual;10100;REPUBLICANOS;1;Suplente;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCA SANTIAGO DE ALBUQUERQUE;Deputado Estadual;90800;PROS;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCA SILVA DE MOURA LIMA;Deputado Estadual;15015;MDB;1;Suplente;7037;34;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO ADEVILSON QUEIROZ DA SILVA;Deputado Estadual;90680;PROS;1;Não Eleito;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO ARAÚJO MENEZES;Deputado Estadual;90142;PROS;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO CARLOS OLIVEIRA DE LIMA;Deputado Estadual;90222;PROS;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO CLODOALDO DE SOUZA RODRIGUES;Deputado Estadual;10555;REPUBLICANOS;1;Eleito;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO DA SILVA PIYÃKO;Deputado Federal;5511;PSD;1;Não Eleito;6955;71;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO DAS CHAGAS BATISTA LOPES;Deputado Estadual;40789;PSB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO DE OLIVEIRA VIGA;Deputado Estadual;12456;PDT;1;Eleito;7037;2;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO DE PAIVA MELO JUNIOR;Deputado Estadual;19191;PODE;1;Suplente;7037;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO EVANDRO ROSAS DA COSTA;Deputado Federal;4000;PSB;1;Não Eleito;6955;5;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO HAMILTON D' AVILA LUCENA;Deputado Federal;1569;MDB;1;Não Eleito;6955;19;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO LABIBIANO MAIA PEREIRA;Deputado Estadual;22777;PL;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO LIMA DA SILVA;Deputado Estadual;50100;PSOL;1;Não Eleito;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO LUZIEL CUNHA DE CARVALHO;Deputado Estadual;22789;PL;1;Suplente;7037;4;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO MOTA DE ANDRADE;Deputado Estadual;36001;AGIR;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO PEPES GOMES;Deputado Estadual;51234;PATRIOTA;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO SARAIVA GAMA DE SOUZA;Deputado Federal;3663;AGIR;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO SIDENELIO DE SOUZA PEDROSA;Deputado Estadual;77987;SOLIDARIEDADE;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FRANCISCO VANDERLEI COSTA DO NASCIMENTO;Deputado Estadual;50777;PSOL;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;FÁBIO DE LIMA PEREIRA;Deputado Estadual;13012;PT;1;Suplente;7037;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;FÁTIMA MARIA PEDROSA MACIEL;Deputado Estadual;55255;PSD;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GABRIEL POLESI UGEDA;Deputado Estadual;11000;PP;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GABRIEL SANTOS DE SOUZA;Deputado Estadual;40000;PSB;1;Suplente;7037;34;2022-11-14 18:47:07
AC;ACRELÂNDIA;GEANA FERREIRA LIMA;Deputado Estadual;10333;REPUBLICANOS;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GEHLEN DINIZ ANDRADE;Deputado Federal;1111;PP;1;Eleito;6955;67;2022-11-14 18:47:07
AC;ACRELÂNDIA;GEISIANE DA COSTA MACIEL;Deputado Estadual;12212;PDT;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;GELMIRES DE SOUZA LIMA;Deputado Estadual;40400;PSB;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;GENE GLENN DINIZ ANDRADE;Deputado Estadual;10111;REPUBLICANOS;1;Eleito;7037;16;2022-11-14 18:47:07
AC;ACRELÂNDIA;GERALDO ISRAEL MILANI DE NOGUEIRA;Deputado Federal;1080;REPUBLICANOS;1;Suplente;6955;394;2022-11-14 18:47:07
AC;ACRELÂNDIA;GESSI NASCIMENTO DA SILVA;Deputado Federal;5544;PSD;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GILBERTO ALVES DE MEDEIROS;Deputado Estadual;50510;PSOL;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GILBERTO GIL GOUVEA DINIZ;Deputado Estadual;15888;MDB;1;Suplente;7037;4;2022-11-14 18:47:07
AC;ACRELÂNDIA;GILBERTO LIRA DE ALMEIDA;Deputado Estadual;44444;UNIÃO;1;Eleito;7037;166;2022-11-14 18:47:07
AC;ACRELÂNDIA;GILBERTO SOUZA DE FIGUEIREDO;Deputado Estadual;90999;PROS;1;Não Eleito;7037;4;2022-11-14 18:47:07
AC;ACRELÂNDIA;GILSOMAR OLIVEIRA GOMES;Deputado Estadual;90789;PROS;1;Não Eleito;7037;20;2022-11-14 18:47:07
AC;ACRELÂNDIA;GILSON TAVARES LEITÃO;Deputado Estadual;90111;PROS;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GIRLENE DA SILVA TEIXEIRA;Deputado Federal;1177;PP;1;Suplente;6955;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;GISLAY LUNIERE DE ARAUJO;Deputado Estadual;51123;PATRIOTA;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;GLADSON DE LIMA CAMELI;Governador;11;PP;1;Eleito;6774;3113;2022-11-14 18:47:07
AC;ACRELÂNDIA;GREICE JANAINA DA COSTA LIMA SOUZA;Deputado Estadual;27111;DC;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;HALISSON RODRIGO SANTANA DE SOUZA;Deputado Estadual;40007;PSB;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;HEITOR ANDRADE DE MACEDO FILHO;Deputado Estadual;55000;PSD;1;Suplente;7037;12;2022-11-14 18:47:07
AC;ACRELÂNDIA;HELANE CHRISTINA DA ROCHA SILVA;Deputado Estadual;10222;REPUBLICANOS;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;HENRY ANTÔNIO SILVA NOGUEIRA;Deputado Federal;1312;PT;1;Não Eleito;6955;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;HERICA MACEDO GRANZOTTO ALVES;Deputado Estadual;19223;PODE;1;Suplente;7037;1;2022-11-14 18:47:07
AC;ACRELÂNDIA;HERILTON ALVES FONTENELE;Deputado Estadual;50888;PSOL;1;Não Eleito;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;HIAMAR DE PAIVA PINHEIRO;Deputado Federal;4412;UNIÃO;1;Suplente;6955;8;2022-11-14 18:47:07
AC;ACRELÂNDIA;HIDSON DA COSTA MORAES;Deputado Estadual;45111;PSDB;1;Suplente;7037;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;IDESIO LUIS FRANKE;Deputado Estadual;13333;PT;1;Suplente;7037;3;2022-11-14 18:47:07
AC;ACRELÂNDIA;IGOR OLIVEIRA SANTOS;Deputado Estadual;22190;PL;1;Suplente;7037;17;2022-11-14 18:47:07
AC;ACRELÂNDIA;IRENÍ HERCULANO UCHÔA MOURA;Deputado Federal;1314;PT;1;Não Eleito;6955;0;2022-11-14 18:47:07
AC;ACRELÂNDIA;ISAAC DA SILVA PIYÂKO;Deputado Estadual;55236;PSD;1;Suplente;7037;36;2022-11-14 18:47:07
