sg_uf;nm_municipio;nm_candidato;ds_cargo;nr_candidato;sg_partido;nr_turno;ds_sit_totalizacao;qt_votos_validos;qt_votos_nominais;dt_carga
AP;AMAPÁ;ABDINEL RODRIGUES FERREIRA;Deputado Estadual;12111;PDT;1;Suplente;5307;3;2022-11-14 18:47:07
AP;AMAPÁ;ABIMAELTON LIMA FONSECA;Deputado Estadual;40180;PSB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ACHILES EDUARDO PONTES CAMPOS;Deputado Federal;2200;PL;1;Suplente;5318;17;2022-11-14 18:47:07
AP;AMAPÁ;ACLEMILDO BARBOSA DOS SANTOS;Deputado Estadual;22191;PL;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ACÁCIO DA SILVA FAVACHO NETO;Deputado Federal;1515;MDB;1;Eleito;5318;275;2022-11-14 18:47:07
AP;AMAPÁ;ADILSON GARCIA DO NASCIMENTO;Deputado Federal;1280;PDT;1;Suplente;5318;39;2022-11-14 18:47:07
AP;AMAPÁ;ADRIANO RENAN FERREIRA TRAJANO DE SOUZA;Deputado Estadual;11222;PP;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AFONSO GOMES GUIMARAES;Deputado Federal;1470;PTB;1;Não Eleito;5318;17;2022-11-14 18:47:07
AP;AMAPÁ;AILTON DIAS BELO COSTA;Deputado Estadual;12789;PDT;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AILTON SILVA DOS SANTOS;Deputado Federal;4390;PV;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ALAN DOS SANTOS COSTA;Deputado Estadual;19192;PODE;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ALBA NIZE COLARES CALDAS;Deputado Federal;1236;PDT;1;Suplente;5318;27;2022-11-14 18:47:07
AP;AMAPÁ;ALBANITA CASTILHO FERREIRA;Deputado Estadual;19111;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALBENIZIA MARA MARTINS DOS SANTOS BERTOLO;Deputado Estadual;43555;PV;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ALBERTO SILVA NEGRÃO;Deputado Estadual;45999;PSDB;1;Suplente;5307;32;2022-11-14 18:47:07
AP;AMAPÁ;ALDENORA PORTILHO DOS SANTOS;Deputado Estadual;18122;REDE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALDILENE MATOS DE SOUZA;Deputado Estadual;12456;PDT;1;Eleito;5307;41;2022-11-14 18:47:07
AP;AMAPÁ;ALDO MAURICIO NASCIMENTO DOS SANTOS;Deputado Federal;5577;PSD;1;Não Eleito;5318;6;2022-11-14 18:47:07
AP;AMAPÁ;ALESSANDRA FURTADO DE SOUZA DA SILVA;Deputado Estadual;11180;PP;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALESSANDRA MONTEIRO DOS SANTOS;Deputado Estadual;11211;PP;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALESSANDRA SAMARA DOS REIS NUNES;Deputado Estadual;22789;PL;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALESSANDRA TAYRA LAU DOS SANTOS LEITE;Deputado Estadual;10789;REPUBLICANOS;1;Suplente;5307;2;2022-11-14 18:47:07
AP;AMAPÁ;ALESSANDRO CARDOSO VIANA;Deputado Estadual;19900;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALEX DIONE CAMILO MARQUES;Deputado Estadual;15151;MDB;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ALEXANDRE RAMOS DA COSTA;Deputado Estadual;11123;PP;1;Suplente;5307;4;2022-11-14 18:47:07
AP;AMAPÁ;ALINE PARANHOS VARONIL GURGEL;Deputado Federal;1000;REPUBLICANOS;1;Não Eleito;5318;164;2022-11-14 18:47:07
AP;AMAPÁ;ALINNE DO ROSARIO BRITO;Deputado Federal;5013;PSOL;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ALLAN DE SOUZA CHAVES;Deputado Estadual;50789;PSOL;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ALLINY SOUSA DA ROCHA SERRAO;Deputado Estadual;44123;UNIÃO;1;Eleito;5307;67;2022-11-14 18:47:07
AP;AMAPÁ;ALMIRO ALVES DE ABREU;Deputado Estadual;55655;PSD;1;Suplente;5307;5;2022-11-14 18:47:07
AP;AMAPÁ;ALUIZIO GOMES DA SILVA JUNIOR;Deputado Estadual;10111;REPUBLICANOS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ALUIZO DA SILVA DE CARVALHO;Deputado Federal;1533;MDB;1;Suplente;5318;9;2022-11-14 18:47:07
AP;AMAPÁ;ALZENI NATIVIDADE DA CONCEIÇÃO;Deputado Federal;5118;PATRIOTA;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ALZIRA NOGUEIRA DA SILVA;Deputado Estadual;50123;PSOL;1;Suplente;5307;13;2022-11-14 18:47:07
AP;AMAPÁ;AMANDA BENTES DO NASCIMENTO;Deputado Estadual;44300;UNIÃO;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AMANDA CAVALCANTE JARDIM;Deputado Federal;5513;PSD;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;AMANDA DE OLIVEIRA GUILHERME;Deputado Estadual;70000;AVANTE;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AMAURY BARROS SILVA;Deputado Estadual;22822;PL;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AMELIANY ASSUNÇÃO AZEVEDO;Deputado Estadual;22777;PL;1;Suplente;5307;37;2022-11-14 18:47:07
AP;AMAPÁ;AMIRALDO DA SILVA FAVACHO JUNIOR;Deputado Estadual;15699;MDB;1;Eleito;5307;172;2022-11-14 18:47:07
AP;AMAPÁ;ANA GIRLENE DIAS DE OLIVEIRA;Deputado Federal;4343;PV;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;ANA PATRICIA VILARIM FERNANDES;Deputado Estadual;28001;PRTB;1;Não Eleito;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ANA PAULA DA COSTA RIBEIRO CARVALHO;Deputado Federal;5500;PSD;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;ANA PAULA SILVA DOS SANTOS;Deputado Estadual;20022;PSC;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ANAB SANDRE MONTEIRO DA COSTA;Deputado Estadual;28369;PRTB;1;Não Eleito;5307;3;2022-11-14 18:47:07
AP;AMAPÁ;ANDERSON DIOGO RODRIGUES CASTRO;Deputado Federal;3640;AGIR;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ANDERSON LIMA CONCEIÇÃO;Deputado Federal;4590;PSDB;1;Não Eleito;5318;2;2022-11-14 18:47:07
AP;AMAPÁ;ANDRE LUIZ ALVES DE LIMA;Deputado Federal;1870;REDE;1;Não Eleito;5318;4;2022-11-14 18:47:07
AP;AMAPÁ;ANDREIA TOLENTINO DA SILVA;Deputado Estadual;40278;PSB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ANDRÉ DOS SANTOS ABDON;Deputado Federal;1111;PP;1;Não Eleito;5318;644;2022-11-14 18:47:07
AP;AMAPÁ;ANDRÉ HENRIQUE DA SILVA;Deputado Federal;1033;REPUBLICANOS;1;Não Eleito;5318;11;2022-11-14 18:47:07
AP;AMAPÁ;ANGELO SOTAO MONTEIRO;Deputado Estadual;14192;PTB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ANNE CHRYSTIANE DA SILVA MARQUES;Deputado Federal;1888;REDE;1;Não Eleito;5318;9;2022-11-14 18:47:07
AP;AMAPÁ;ANNE TÁVORA DE ARAÚJO;Deputado Federal;1213;PDT;1;Suplente;5318;18;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIA CAGIDA ULISSES CORDEIRO BARROS;Deputado Estadual;77290;SOLIDARIEDADE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIA DE MORAES GUEDES;Deputado Federal;1899;REDE;1;Não Eleito;5318;7;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIA DO SOCORRO NOGUEIRA DE SOUZA;Deputado Federal;1312;PT;1;Não Eleito;5318;54;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIO ALMEIDA DE OLIVEIRA;Deputado Estadual;90222;PROS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIO DE DEUS NUNES DOS SANTOS;Deputado Federal;1244;PDT;1;Suplente;5318;3;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIO FLEXA SOARES;Deputado Federal;3655;AGIR;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIO JOSE NUNES DOS SANTOS;Deputado Estadual;43123;PV;1;Suplente;5307;5;2022-11-14 18:47:07
AP;AMAPÁ;ANTONIO ROBERTO RODRIGUES GOES DA SILVA;Deputado Estadual;44111;UNIÃO;1;Eleito;5307;82;2022-11-14 18:47:07
AP;AMAPÁ;ANTÔNIO CIRILO FERNANDES BORGES;Deputado Federal;1922;PODE;1;Não Eleito;5318;6;2022-11-14 18:47:07
AP;AMAPÁ;ARIANA OLIVEIRA MORAES;Deputado Federal;5122;PATRIOTA;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;ARIANE MARTINS DA SILVA CRUZ;Deputado Estadual;44800;UNIÃO;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ARISTIDES DA SILVA LOPES;Deputado Federal;1022;REPUBLICANOS;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ARNÓBIO FLEXA NASCIMENTO;Deputado Estadual;19500;PODE;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;AROLDO LEITE DA COSTA;Deputado Estadual;10000;REPUBLICANOS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ARTHUR DE OLIVEIRA BATISTA;Deputado Estadual;18380;REDE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AURIANE MORAES CASTELO;Deputado Estadual;14255;PTB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;AYRTON CLEBER DO CARMO NOBRE;Deputado Estadual;19456;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;BENEDITO DA GAMA MACHADO;Deputado Estadual;55444;PSD;1;Suplente;5307;8;2022-11-14 18:47:07
AP;AMAPÁ;BENERAN ULISSES DOS SANTOS;Deputado Federal;5115;PATRIOTA;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;BERENICE LAZAMÉ DOS SANTOS;Deputado Federal;5569;PSD;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;BESALIEL DE OLIVEIRA RODRIGUES;Deputado Estadual;20700;PSC;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;BILL CLINTON COSTA DA SILVA;Deputado Estadual;19119;PODE;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;BRENDO DA COSTA MONTEIRO;Deputado Estadual;15400;MDB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CALEBIO VIEIRA FERREIRA;Deputado Estadual;14900;PTB;1;Suplente;5307;4;2022-11-14 18:47:07
AP;AMAPÁ;CARLA CRISTIANE SILVA DOS SANTOS;Deputado Estadual;36777;AGIR;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CARLOS ADRIANO DIAS DA COSTA;Deputado Estadual;22122;PL;1;Suplente;5307;5;2022-11-14 18:47:07
AP;AMAPÁ;CARLOS ALBERTO LOBATO LIMA;Deputado Estadual;90000;PROS;1;Suplente;5307;94;2022-11-14 18:47:07
AP;AMAPÁ;CARLOS ANTONIO OLIVEIRA SANTOS;Deputado Estadual;10147;REPUBLICANOS;1;Eleito;5307;28;2022-11-14 18:47:07
AP;AMAPÁ;CARLOS CAMILO GOES CAPIBERIBE;Deputado Federal;4040;PSB;1;Não Eleito;5318;59;2022-11-14 18:47:07
AP;AMAPÁ;CARLOS MURILO PINHEIRO;Deputado Estadual;11700;PP;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CARLOS RODRIGO RAMOS EVANGELISTA CARDOSO;Deputado Estadual;14222;PTB;1;Suplente;5307;3;2022-11-14 18:47:07
AP;AMAPÁ;CAROLINE DA SILVA PEREIRA;Deputado Estadual;70400;AVANTE;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CASTRO CESAR DE OLIVEIRA;Deputado Estadual;28825;PRTB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CELSO RICARDO PEREIRA DE FIGUEIREDO;Deputado Estadual;43000;PV;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CHANNANDRA GOMES PIRES;Deputado Estadual;40789;PSB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CHARLES CORREA;Deputado Federal;2299;PL;1;Suplente;5318;6;2022-11-14 18:47:07
AP;AMAPÁ;CHARLY JHONE SANTOS DE SOUSA;Deputado Federal;2277;PL;1;Suplente;5318;83;2022-11-14 18:47:07
AP;AMAPÁ;CIRO FERREIRA GOMES;Presidente;12;PDT;1;Não Eleito;5348;87;2022-11-14 18:47:07
AP;AMAPÁ;CLARA CRISTINA NUNES DA SILVA;Deputado Estadual;55777;PSD;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CLAUDIANE ALVES;Deputado Estadual;28199;PRTB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CLAUDIO DE ANDRADE GOIS;Deputado Estadual;90246;PROS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CLAUDIO REIS DA SILVA;Deputado Estadual;22090;PL;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;CLAUDIOMAR ROSA DA SILVA;Deputado Estadual;70123;AVANTE;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;CLAUDIONOR DE JESUS MACIEL;Deputado Federal;7090;AVANTE;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;CLEISER RUAN SOUZA DOS SANTOS;Deputado Federal;1923;PODE;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;CLÉCIO LUÍS VILHENA VIEIRA;Governador;77;SOLIDARIEDADE;1;Eleito;5131;2843;2022-11-14 18:47:07
AP;AMAPÁ;CRISTIANO BEVILACQUA FURLAN;Deputado Federal;1800;REDE;1;Não Eleito;5318;438;2022-11-14 18:47:07
AP;AMAPÁ;DAIBY DA SILVA BEZERRA MELO;Deputado Estadual;14014;PTB;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;DANIEL THEODORO PETRAGLIA;Deputado Estadual;18123;REDE;1;Suplente;5307;12;2022-11-14 18:47:07
AP;AMAPÁ;DAQUEU COSTA RIBEIRO;Deputado Estadual;19444;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;DAVI VIEIRA REBELO BESSA;Deputado Estadual;18777;REDE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;DAVID SAMUEL ALCOLUMBRE TOBELEM;Senador;444;UNIÃO;1;Eleito;5110;2635;2022-11-14 18:47:07
AP;AMAPÁ;DAYSE MARQUES;Deputado Estadual;77789;SOLIDARIEDADE;1;Eleito;5307;1958;2022-11-14 18:47:07
AP;AMAPÁ;DHEURY MEDEIROS CARVALHO;Deputado Estadual;19789;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;DIEGO DE OLIVEIRA PIEDADE;Deputado Estadual;90111;PROS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;DIELSON COSTA MUNIZ;Deputado Estadual;14010;PTB;1;Não Eleito;5307;26;2022-11-14 18:47:07
AP;AMAPÁ;DIOGO WENCESLAU VILHENA SENIOR;Deputado Estadual;15123;MDB;1;Eleito;5307;169;2022-11-14 18:47:07
AP;AMAPÁ;DIRLEY FURTADO DA SILVA;Deputado Federal;1255;PDT;1;Suplente;5318;4;2022-11-14 18:47:07
AP;AMAPÁ;DOMINGAS ROSALINA MACIEL FERNANDES SOUZA;Deputado Estadual;20411;PSC;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;DORA FLORA DE CARVALHO RIBEIRO;Deputado Estadual;19300;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;DORINALDO BARBOSA MALAFAIA;Deputado Federal;1222;PDT;1;Eleito;5318;212;2022-11-14 18:47:07
AP;AMAPÁ;DÉBORA MARILIA DE ANDRADE BORGES;Deputado Estadual;15789;MDB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EDEM FERREIRA DOS SANTOS;Deputado Estadual;15321;MDB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EDEN PAULO SOUZA DE ALMEIDA;Deputado Estadual;18111;REDE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EDERJAN CARDOSO DA SILVA;Deputado Estadual;55108;PSD;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EDILENA DE MOURA MENDONÇA;Deputado Estadual;55255;PSD;1;Suplente;5307;8;2022-11-14 18:47:07
AP;AMAPÁ;EDILSON VIEIRA ROCHA;Deputado Estadual;77380;SOLIDARIEDADE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EDINALDO CARDIAS DOS SANTOS;Deputado Estadual;19888;PODE;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;EDINOELSON PEREIRA DA TRINDADE;Deputado Estadual;90369;PROS;1;Suplente;5307;3;2022-11-14 18:47:07
AP;AMAPÁ;EDMILSON DE OLIVEIRA SILVA;Deputado Federal;2829;PRTB;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;EDMILSON PAULO ALMEIDA MARTINS;Deputado Estadual;20190;PSC;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EDNA AUZIER;Deputado Estadual;55123;PSD;1;Eleito;5307;102;2022-11-14 18:47:07
AP;AMAPÁ;EDUARDO HENRIQUE ANDRADE DE SIQUEIRA;Deputado Federal;1422;PTB;1;Não Eleito;5318;68;2022-11-14 18:47:07
AP;AMAPÁ;EDUARDO JACINTHO FLEURY;Deputado Federal;1123;PP;1;Não Eleito;5318;22;2022-11-14 18:47:07
AP;AMAPÁ;EDUARDO MONTEIRO DE JESUS;Deputado Federal;5518;PSD;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;ELIANE DIAS DO ROSÁRIO;Deputado Estadual;15152;MDB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ELIAS REAL DA SILVA;Deputado Federal;6545;PC do B;1;Não Eleito;5318;6;2022-11-14 18:47:07
AP;AMAPÁ;ELINDOMAR SILVA DA SILVA;Deputado Estadual;10010;REPUBLICANOS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ELISANDRA MACHADO VITORINO;Deputado Estadual;12120;PDT;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ELIUDE BRITO SARMENTO;Deputado Estadual;28789;PRTB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ELIZAMAR DO NASCIMENTO SANTOS FERREIRA;Deputado Estadual;20333;PSC;1;Não Eleito;5307;12;2022-11-14 18:47:07
AP;AMAPÁ;ELKE LÚCIA BAIA DO NASCIMENTO;Deputado Estadual;10221;REPUBLICANOS;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ELVIS PATRICK DE SOUZA MACEDO;Deputado Estadual;70001;AVANTE;1;Não Eleito;5307;2;2022-11-14 18:47:07
AP;AMAPÁ;ELZA LOPES DOS SANTOS;Deputado Estadual;77882;SOLIDARIEDADE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EMANOEL THACIANO OLIVEIRA ROCHA;Deputado Estadual;45666;PSDB;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EMERSON CLEMENTE SOARES LAVAREDA;Deputado Estadual;12121;PDT;1;Suplente;5307;3;2022-11-14 18:47:07
AP;AMAPÁ;ENILDO AZEVEDO PINHEIRO;Deputado Estadual;22022;PL;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;ENOQUE FERREIRA PALMERIM;Deputado Estadual;70999;AVANTE;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ERICLAUDIO ALENCAR ROCHA;Deputado Estadual;12345;PDT;1;Suplente;5307;3;2022-11-14 18:47:07
AP;AMAPÁ;ERLIS DOS SANTOS KARIPUNAS;Deputado Estadual;20100;PSC;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;ERRINELSON VIEIRA PIMENTEL;Deputado Estadual;22193;PL;1;Eleito;5307;15;2022-11-14 18:47:07
AP;AMAPÁ;ESTER FARIAS DA SILVA;Deputado Federal;2030;PSC;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;EUDASIO ALMEIDA DA SILVA;Deputado Estadual;40013;PSB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EVANDRO COSTA MILHOMEN;Deputado Federal;1266;PDT;1;Suplente;5318;58;2022-11-14 18:47:07
AP;AMAPÁ;EVERALDO MORAES FERREIRA;Deputado Estadual;19292;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;EZIEL DE LIMA GOMES;Deputado Federal;5180;PATRIOTA;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;FABIANO MENDONCA PANTOJA;Deputado Estadual;65000;PC do B;1;Suplente;5307;5;2022-11-14 18:47:07
AP;AMAPÁ;FABIANO MENEZES LOBATO;Deputado Estadual;44024;UNIÃO;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;FABIO WILSON MOREIRA JUCA;Deputado Estadual;40130;PSB;1;Não Eleito;5307;4;2022-11-14 18:47:07
AP;AMAPÁ;FABRICIO BEVILACQUA FURLAN;Deputado Estadual;18000;REDE;1;Eleito;5307;211;2022-11-14 18:47:07
AP;AMAPÁ;FATIMA LÚCIA PELAES;Deputado Federal;1010;REPUBLICANOS;1;Não Eleito;5318;32;2022-11-14 18:47:07
AP;AMAPÁ;FLAVIA CRISTINA DE BARROS MAIA;Deputado Estadual;14777;PTB;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;FLAVIA NASCIMENTO FARIAS;Deputado Estadual;28778;PRTB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;FLAVIA NATALIA DE LIMA;Deputado Federal;4555;PSDB;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;FRANCILENE LOBO MARTINS NASCIMENTO;Deputado Estadual;23223;CIDADANIA;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;FRANCINETE SILVA DE OLIVEIRA;Deputado Federal;1144;PP;1;Não Eleito;5318;2;2022-11-14 18:47:07
AP;AMAPÁ;FRANCISCO CARLOS DOS SANTOS COSTA;Deputado Estadual;28288;PRTB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;FRANCISCO CRISTIANO LUCENA;Deputado Estadual;50777;PSOL;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;FRANCISCO PAULO NOGUEIRA DE SOUZA;Deputado Estadual;13123;PT;1;Eleito;5307;17;2022-11-14 18:47:07
AP;AMAPÁ;FRANCISCO PAULO RODRIGUES DE CARVALHO;Deputado Estadual;18050;REDE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;FRANCISCO ROZIVALDO RIBEIRO DE OLIVEIRA;Deputado Federal;2070;PSC;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;FRANCO AURELIO BRITO DE SOUZA;Deputado Federal;1077;REPUBLICANOS;1;Não Eleito;5318;66;2022-11-14 18:47:07
AP;AMAPÁ;FREDSON LUIS BEZERRA PEREIRA;Deputado Estadual;28222;PRTB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;GENIVALDO MARVULLI;Deputado Federal;5588;PSD;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;GEODALTO PINHEIRO BORGES;Deputado Estadual;22000;PL;1;Suplente;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;GEOVANE FERNANDES LOBATO;Deputado Estadual;19777;PODE;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;GEOVANE GRANGEIRO DA SILVA;Deputado Estadual;13113;PT;1;Suplente;5307;2;2022-11-14 18:47:07
AP;AMAPÁ;GEOVANNI BANDEIRA ROCHA;Deputado Estadual;44200;UNIÃO;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;GERALDO MAJELA ONIVES DE MATTOS;Deputado Estadual;28026;PRTB;1;Não Eleito;5307;1;2022-11-14 18:47:07
AP;AMAPÁ;GESIEL DE SOUZA OLIVEIRA;Governador;28;PRTB;1;Não Eleito;5131;31;2022-11-14 18:47:07
AP;AMAPÁ;GIANFRANCO GUSMÃO DE AZEVEDO;Governador;16;PSTU;1;Não Eleito;5131;5;2022-11-14 18:47:07
AP;AMAPÁ;GIBSON ROCHA DE ARAÚJO;Deputado Estadual;20002;PSC;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;GILBERTO LAURINDO;Senador;510;PATRIOTA;1;Não Eleito;5110;73;2022-11-14 18:47:07
AP;AMAPÁ;GILSON PEREIRA LIMA;Deputado Federal;2090;PSC;1;Não Eleito;5318;2;2022-11-14 18:47:07
AP;AMAPÁ;GILVAM PINHEIRO BORGES;Governador;15;MDB;1;Não Eleito;5131;28;2022-11-14 18:47:07
AP;AMAPÁ;GIODILSON PINHEIRO BORGES;Deputado Federal;1115;PP;1;Não Eleito;5318;1;2022-11-14 18:47:07
AP;AMAPÁ;GIOVANI DOS SANTOS COSTA;Deputado Estadual;70456;AVANTE;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;GIRLENE RODRIGUES BARROSO;Deputado Federal;4510;PSDB;1;Não Eleito;5318;0;2022-11-14 18:47:07
AP;AMAPÁ;GISELE DE NAZARÉ NASCIMENTO BRAZ;Deputado Estadual;12222;PDT;1;Suplente;5307;2;2022-11-14 18:47:07
AP;AMAPÁ;GLÉCIA DE ALMEIDA GUARDIA;Deputado Estadual;22147;PL;1;Suplente;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;GUARACY BATISTA DA SILVEIRA JUNIOR;Senador;145;PTB;1;Não Eleito;5110;36;2022-11-14 18:47:07
AP;AMAPÁ;HALDA MARIA DOS SANTOS BRANDAO;Deputado Estadual;40044;PSB;1;Não Eleito;5307;0;2022-11-14 18:47:07
AP;AMAPÁ;HAROLDO ALBUQUERQUE TAVARES;Deputado Estadual;70666;AVANTE;1;Não Eleito;5307;0;2022-11-14 18:47:07
